,term,weight
0,10,0.00829597590562927
1,10th,0.0036511161336242708
2,11,0.00259309972131155
3,12,0.0019824732737634796
4,12pm,0.00259309972131155
5,15,0.013737959342334499
6,1cm,0.0040307724289475825
7,20,0.008116535416781971
8,2008,0.003054899876965973
9,2009,0.0014368096739100728
10,2016,0.0014368096739100728
11,2018,0.0014368096739100728
12,2020,0.0014368096739100728
13,25,0.00259309972131155
14,30,0.007916247216473883
15,30pm,0.003438469521325432
16,48,0.0014368096739100728
17,50,0.0019824732737634796
18,7mins,0.0040307724289475825
19,8pm,0.0019824732737634796
20,99,0.012755964300386788
21,9th,0.0014368096739100728
22,absolutely,0.003487499383090602
23,accommodating,0.003712129346484172
24,account,0.003054899876965973
25,add,0.006058524222155819
26,added,0.00259309972131155
27,adding,0.002299343200793123
28,addressing,0.004560636455481702
29,advertised,0.002714551837998043
30,advertisement,0.0034501590000341783
31,advertising,0.002714551837998043
32,affordable,0.003054899876965973
33,afternoon,0.003487499383090602
34,age,0.0015952889597904577
35,ages,0.004569717729836361
36,ago,0.007132792518969189
37,aid,0.0014368096739100728
38,airplane,0.0021859652566122937
39,ajar,0.004190923600992729
40,album,0.0014368096739100728
41,alert,0.0014368096739100728
42,alright,0.006469655559114102
43,altogether,0.0019824732737634796
44,alum,0.0030026689274331862
45,americans,0.004840885307429741
46,angle,0.0014368096739100728
47,angry,0.004939131469852109
48,animal,0.0014368096739100728
49,annoyed,0.0046916108621751
50,answer,0.003964946547526959
51,answered,0.004248284861049608
52,anxiety,0.003054899876965973
53,anyways,0.006105203463675782
54,apartment,0.0014368096739100728
55,apathetic,0.006149684282755503
56,apology,0.006446333979466277
57,app,0.00493697291052927
58,appetizing,0.0034501590000341783
59,appreciate,0.003428652078586774
60,april,0.0014368096739100728
61,area,0.010394596724134317
62,arrive,0.0014368096739100728
63,arrived,0.007963409340075066
64,ask,0.009715461752252031
65,asking,0.0034501590000341783
66,ass,0.0040307724289475825
67,assembled,0.0021859652566122937
68,associate,0.003222174582537362
69,atrocious,0.0021859652566122937
70,attack,0.004840885307429741
71,attempt,0.002551527220692189
72,attempting,0.002882745633788579
73,attendant,0.003428652078586774
74,attention,0.008497931781323988
75,attitude,0.003487499383090602
76,automatically,0.0034258402929175295
77,average,0.006620696855703151
78,avoid,0.0019824732737634796
79,away,0.009491785530639486
80,awesome,0.0030399879854010443
81,awful,0.004883299304875766
82,awhile,0.007817107120077422
83,bacon,0.005429103675996086
84,bad,0.013562865862626734
85,bag,0.007810473333828503
86,baking,0.0014368096739100728
87,band,0.0015952889597904577
88,bank,0.003054899876965973
