,term,weight
204,burn,0.0005825018717191111
205,burnt,0.0014833361645576917
206,business,0.005376289218681829
207,busy,0.01049100806715042
208,butter,0.0013027536607208294
209,buttered,0.001577762021890796
210,butterfly,0.0010647687350109135
211,buttery,0.0008735935469410786
212,buy,0.003583199959180057
213,cajun,0.01219614719976831
214,cake,0.000827836391128286
215,called,0.004638516135498762
216,calling,0.0028606977968610205
217,calorie,0.0022401956756875037
218,campaign,0.0010311045079213707
219,cane,0.0007504598504886437
220,car,0.01401019455117197
221,card,0.003184902246443266
222,cardboard,0.0015468387413666393
223,care,0.005831513694246481
224,cared,0.001035368577728282
225,careless,0.0008292055725743531
226,carry,0.0013415768385398395
227,carrying,0.0006440799861477877
228,cars,0.0037238457730124994
229,case,0.0012589684342031724
230,cash,0.004180439497555039
231,cashier,0.009377086056797587
232,caught,0.0015591009616513244
233,cause,0.004119010202459613
234,cent,0.0007252313417933877
235,center,0.0006886870876301608
236,certain,0.0020149357648740146
237,certainly,0.0018374995710507905
238,cfa,0.0010242478392908183
239,chain,0.0028619517014346887
240,chains,0.000876644066701212
241,chance,0.00401526282760216
242,change,0.0028981108991094854
243,changed,0.0016060513711060923
244,changes,0.0005629277328052218
245,chaos,0.002276821781436958
246,chaotic,0.0014161442849259034
247,charge,0.0031149857318366774
248,charged,0.002202044518201984
249,charging,0.0010301056749894035
250,chatting,0.0007385525451930717
251,cheap,0.0016248892943400036
252,cheaper,0.002491643548333425
253,check,0.007469157328358238
254,checked,0.0021057236998835217
255,checking,0.0006801428679085211
256,cheese,0.007569175657994766
257,cheesecake,0.0018548904495487648
258,chewy,0.001428725771768783
259,chic,0.005974893137548045
260,chickfila,0.0013310768527208866
261,chik,0.0026396410616563054
262,child,0.000782132206672174
263,chocolate,0.0030686120193229435
264,choice,0.0024746311497157803
265,choose,0.0009617211657018661
266,chose,0.0004635396625491335
267,christmas,0.0020151635678962165
268,chunky,0.001159731772134179
269,church,0.0012805090510014548
270,circumstance,0.0006007988765332786
271,clairmont,0.0007520715327001609
272,classic,0.011282468318252371
273,clean,0.006376384279160261
274,cleaner,0.0011016097463963572
275,cleanliness,0.0009669863935612174
276,clear,0.0013917019697074864
277,clearly,0.004060157660646775
278,close,0.007683671413504519
279,closed,0.006585487273806995
280,closer,0.0010675934988367186
281,closest,0.0033282753917804023
282,closing,0.002044274804149418
283,coated,0.0007294591856744756
284,coating,0.001868806948402232
285,coke,0.003922137117895977
286,cold,0.011895248413026843
287,cole,0.0015473055067429789
288,coleslaw,0.0048893461705661915
289,color,0.000890337798613252
290,combination,0.0006091788186974171
291,combined,0.0006835162727304839
292,combo,0.009473808693620163
293,combos,0.001011370216200952
294,comeback,0.0011494328214647085
295,coming,0.0071749481055919506
296,comment,0.0008812835674477902
297,committed,0.0010881843376084864
298,common,0.0004616886321802429
299,communication,0.0007502464159086612
300,company,0.0007664255868913542
301,compare,0.0023782524077377225
302,compared,0.0018638394452730467
303,comparing,0.0011342914329585336
304,comparison,0.0009640804982214506
305,competition,0.0027830005472539126
306,competitor,0.001332946665915452
307,complain,0.002876673668925855
308,complained,0.0013507357081425752
309,complaining,0.003006607268732609
310,complaint,0.003597069232346318
311,complete,0.0025071985254086623
312,completely,0.005500853169968761
313,concerned,0.0008877370236365132
314,condiment,0.0019396842009215477
315,confidence,0.0005231793403015733
316,confirmed,0.001255667925195745
317,confused,0.0017601392540120232
318,considering,0.001014192824849886
319,consistent,0.002670031748056999
320,consistently,0.0013922967628299688
321,constant,0.0024077819011345774
322,construction,0.0007448105094622294
323,contact,0.0010741486139549986
324,container,0.001978274113846659
325,continue,0.004083854401009878
326,continued,0.0014913082748208581
327,control,0.0010046182590356088
328,convenient,0.001210044088021347
329,conversation,0.00045637082197542864
330,convinced,0.0007087508675940556
331,cook,0.001421976325479718
332,cooked,0.00668577929492705
333,cooking,0.003043840427070726
334,cool,0.0026912630101763933
335,cooled,0.0007654293996245101
336,corn,0.0009478355971242374
337,corner,0.0015937929425203566
338,corporate,0.004438739946718923
339,correct,0.0016015379228478536
340,corrected,0.0006107593194571179
341,correctly,0.0014198486167430044
342,couldn,0.004875908771546174
343,count,0.0006900014483614443
344,counter,0.007138318684728435
345,counting,0.0007192890199231378
346,countless,0.0005197094275589684
347,country,0.0004934981103441334
348,couple,0.004660679598799833
349,coupon,0.001135495570924315
350,course,0.0072860105354729116
351,courteous,0.001687360842228574
352,coverage,0.0006485727226165576
353,covered,0.0007355249777064624
354,covid,0.0022958394019555683
355,crap,0.002657203576743545
356,crave,0.0021303443731167187
357,craving,0.002878520176014008
358,craze,0.002657099630395363
359,crazy,0.0031059681732867723
360,creamy,0.0005483925814712742
361,credit,0.002047606858677895
362,crew,0.0005732117646563728
363,crisp,0.002864794065700428
364,crispiness,0.0009560638507707117
365,crispy,0.014737723045751274
366,crowd,0.0018156194375529052
367,crowded,0.0007260667661857215
368,crunch,0.0009602094518322275
369,crunchy,0.006128928874495577
370,cup,0.003304459812202073
371,curious,0.000858842575010557
372,currently,0.0010410712944047312
373,curtain,0.0007114491055607501
374,customers,0.0027891456334096652
375,cut,0.00598888586816007
376,damn,0.003069590599245174
377,dangerous,0.0008019811227149978
378,dark,0.003216701523674962
379,darn,0.0017459315989681395
380,dash,0.0013923288264832303
381,date,0.0012076847486718917
382,daughter,0.001243836253483998
383,days,0.0009624691144988423
384,deal,0.003910476140348352
385,dealing,0.00156307727189754
