,term,weight
0,10,0.01070305562587888
1,12,0.008230540421058799
2,1am,0.002780483600235798
3,20,0.006063048603232962
4,25,0.011023642824331383
5,2x,0.011259147672983378
6,30,0.003650143801864962
7,49,0.007832988754166301
8,50,0.006102175646669726
9,55,0.010584834985367213
10,82nd,0.005511821412165691
11,99,0.005511821412165691
12,absolutely,0.005511821412165691
13,accurate,0.010584834985367213
14,act,0.002780483600235798
15,action,0.003650143801864962
16,actual,0.008959831282628828
17,adjusted,0.008230540421058799
18,advertised,0.005292417492683606
19,affection,0.006872806065700264
20,afternoon,0.003650143801864962
21,ages,0.00743925902857489
22,alfalfa,0.011385317321375637
23,alternative,0.005956011369459642
24,american,0.005650252019241994
25,anymore,0.005690047141000855
26,anyways,0.005362715215794098
27,apologize,0.005650252019241994
28,apparently,0.003650143801864962
29,appreciated,0.009355086596117976
30,arby,0.006740231931533146
31,argued,0.006102175646669727
32,arizona,0.01618610854367519
33,aside,0.004548026632286677
34,ask,0.023498966262498904
35,associate,0.011912022738919285
36,assumption,0.005362715215794098
37,ate,0.01113708170950897
38,attitude,0.007832988754166301
39,attract,0.005956011369459642
40,austin,0.007508857828188232
41,available,0.016354235997954623
42,average,0.01113708170950897
43,avoid,0.003650143801864962
44,awesome,0.012060715974913743
45,bachelorhood,0.005511821412165691
46,barbeque,0.006063048603232962
47,bare,0.003650143801864962
48,barely,0.008641584191304136
49,bathroom,0.010725430431588197
50,bathrooms,0.005362715215794098
51,battle,0.006102175646669727
52,beat,0.002780483600235798
53,beef,0.005560967200471596
54,beginning,0.0036003534619314264
55,bench,0.003650143801864962
56,best,0.00743925902857489
57,beware,0.005362715215794098
58,biscuit,0.00851140257647627
59,bk,0.005560967200471596
60,bland,0.005650252019241994
61,blasted,0.003650143801864962
62,bleu,0.006740231931533146
63,bomb,0.011385317321375637
64,borne,0.003650143801864962
65,breast,0.006102175646669726
66,broiled,0.002780483600235798
67,brought,0.004548026632286677
68,building,0.005690047141000855
69,bummed,0.01070305562587888
70,burn,0.011259147672983378
71,burrito,0.014492813408812456
72,busy,0.005690047141000855
73,butt,0.006102175646669727
74,cake,0.005690047141000855
75,cal,0.01113708170950897
76,california,0.002780483600235798
77,called,0.005690047141000855
78,came,0.011658208955275504
79,canned,0.006872806065700264
80,captain,0.006063048603232962
81,carls,0.01138009428200171
82,carry,0.005690047141000855
83,carrying,0.005690047141000855
84,case,0.005956011369459642
85,cast,0.006063048603232962
86,cent,0.010344038369595224
87,challenge,0.005956011369459642
88,chance,0.003650143801864962
89,change,0.002780483600235798
90,char,0.002780483600235798
91,charbroiled,0.019567776476567086
92,charcoal,0.008641584191304136
93,charred,0.006872806065700264
94,cheat,0.006102175646669726
95,check,0.012309173229314482
96,checked,0.00775734693031031
97,cheers,0.008230540421058799
98,chemical,0.006740231931533146
99,chew,0.016101270167810742
100,chewy,0.011002235781059598
101,child,0.005650252019241994
102,chile,0.006872806065700264
103,chip,0.004548026632286677
104,chipotle,0.015813872009032122
105,chocolate,0.004548026632286677
106,choice,0.0036003534619314264
107,cholesterol,0.006063048603232962
108,chorizo,0.005956011369459642
109,chose,0.010316114302361989
110,cleanest,0.003650143801864962
111,cleaning,0.003650143801864962
112,cleanliness,0.008555748479449947
113,closest,0.005690047141000855
114,clothes,0.003650143801864962
115,club,0.010467331969883704
116,coke,0.010584834985367213
117,college,0.006872806065700264
118,come,0.0180084560489511
119,commuted,0.002780483600235798
120,compare,0.002780483600235798
121,competition,0.005560967200471596
122,complain,0.002780483600235798
123,complaint,0.008230540421058799
124,composing,0.007804976076735581
125,condiment,0.004548026632286677
126,confess,0.006872806065700264
127,consistent,0.010257628586064108
128,contact,0.005956011369459642
129,contaminated,0.006102175646669727
130,continue,0.006102175646669727
131,convince,0.006740231931533146
132,cookie,0.009096053264573354
133,cooking,0.007804976076735581
134,cordial,0.003650143801864962
135,cordon,0.006740231931533146
136,cornelius,0.005292417492683606
137,cornell,0.005292417492683606
138,cost,0.0036003534619314264
139,cough,0.010725430431588197
140,couple,0.005511821412165691
141,coupon,0.009355086596117976
142,coupons,0.011259147672983378
143,course,0.00775734693031031
144,coworker,0.005650252019241994
145,craving,0.002780483600235798
146,crazy,0.007804976076735581
147,credit,0.005560967200471596
148,cringeworthy,0.003650143801864962
149,criscut,0.005292417492683606
150,crisp,0.01747091755855926
151,crumb,0.003650143801864962
152,crunch,0.006063048603232962
153,cute,0.005650252019241994
154,cuz,0.012204351293339452
155,dad,0.004548026632286677
156,darn,0.002780483600235798
157,days,0.005956011369459642
158,deal,0.013536344310350123
159,decent,0.0036003534619314264
160,decided,0.010316114302361989
161,definitely,0.0098069987780957
162,deliciousness,0.00743925902857489
163,delivered,0.003650143801864962
164,delivery,0.002780483600235798
165,demon,0.005362715215794098
166,deserve,0.005690047141000855
167,determined,0.005690047141000855
168,dh,0.01138009428200171
169,didn,0.011534433674156411
170,different,0.005683110049608664
171,dime,0.0036003534619314264
172,dining,0.008283423074639572
173,discontinued,0.006740231931533146
174,disgusted,0.005362715215794098
175,disgusting,0.016101270167810742
176,dispenser,0.003650143801864962
177,distance,0.005690047141000855
178,distant,0.002780483600235798
179,doe,0.011930534360085877
180,doesn,0.008274520806127918
181,double,0.002780483600235798
182,drain,0.0036003534619314264
183,dressing,0.00743925902857489
184,drink,0.01543197824061935
185,drinks,0.01113708170950897
186,drivevthru,0.009355086596117976
187,drove,0.005690047141000855
188,dry,0.013271489646788627
189,dull,0.0036003534619314264
190,early,0.004548026632286677
191,eating,0.009664339992603167
192,egg,0.0036003534619314264
193,eggs,0.0036003534619314264
194,egregious,0.0036003534619314264
195,em,0.002780483600235798
196,emoloyees,0.004548026632286677
197,employee,0.012204351293339454
198,enjoy,0.006872806065700264
199,enjoyed,0.004548026632286677
200,ensure,0.005956011369459642
201,entire,0.008889774746151827
202,entree,0.009096053264573354
203,error,0.005511821412165691
204,especially,0.0036003534619314264
205,est,0.005511821412165691
206,eugene,0.005362715215794098
207,eww,0.003650143801864962
208,excel,0.006063048603232962
209,excellent,0.002780483600235798
210,exception,0.006063048603232962
211,excessive,0.002780483600235798
212,excuse,0.0036003534619314264
213,execution,0.002780483600235798
214,expect,0.010211236526388386
215,expectation,0.002780483600235798
216,expected,0.004548026632286677
217,expecting,0.0036003534619314264
218,expensive,0.017482655429024378
219,experience,0.012461748534319233
220,extra,0.0036003534619314264
221,extremely,0.00775734693031031
222,fail,0.010922819880378137
223,fairly,0.006063048603232962
224,fake,0.006872806065700264
225,far,0.009102241833218273
226,fat,0.007832988754166301
227,feed,0.007832988754166301
228,feel,0.006102175646669726
229,feeling,0.013480463863066292
230,fi,0.008230540421058799
231,fiery,0.009096053264573354
232,filthy,0.005362715215794098
233,finally,0.005560967200471596
234,fine,0.005362715215794098
235,finish,0.0036003534619314264
