,term,weight
263,catering,0.0011313679118325544
264,cathy,0.0005873799313376113
265,caught,0.0009863208854435398
266,cause,0.0023907307724641623
267,cent,0.00209109482691115
268,center,0.002269526983589728
269,cents,0.0009152978838205801
270,ceo,0.0007359725027968315
271,certain,0.0017845127372472876
272,certainly,0.0018284093990495415
273,cfa,0.009497785752305464
274,chain,0.00899526706734938
275,chains,0.0019872234768254014
276,chair,0.0006860565705234527
277,challenge,0.0009516575326429985
278,chance,0.002849728765554817
279,change,0.003408483708811023
280,changed,0.0020004554929411605
281,changing,0.0007513368741853534
282,chaos,0.0011860303908014498
283,charbroiled,0.0008538120334497481
284,charge,0.003032891218221157
285,charged,0.0016240148133640703
286,cheap,0.004277812607437259
287,cheaper,0.002208447704509512
288,check,0.00614610956302923
289,checked,0.0016444201119486218
290,checking,0.0009396755807486096
291,cheddar,0.0005477192187263898
292,cheerful,0.0014097821978553199
293,cheese,0.013126410298332891
294,cheeseburger,0.003114246762618078
295,cherry,0.0007168634758623472
296,chic,0.00634062254783058
297,chicago,0.000813195926539933
298,chickfila,0.002619759888626919
299,chik,0.008721409539381945
300,chikin,0.0010614075872582705
301,child,0.002317406387028328
302,childhood,0.001118540344339911
303,children,0.0006573720025949535
304,chili,0.0023363363844112286
305,chip,0.001436258332939794
306,chipotle,0.000799716029831777
307,chocolate,0.004081106116632578
308,choice,0.004704237401848573
309,choices,0.0009881060294557574
310,choose,0.0017614827585764293
311,chose,0.0011593630592333212
312,christian,0.0013901158345616484
313,christmas,0.0010722642982614492
314,chunk,0.001008218724985951
315,church,0.0008405491025502067
316,city,0.001497159217134398
317,clackamas,0.0016119237633119663
318,claim,0.002128502642014174
319,class,0.000621541180360944
320,classic,0.0063359560123200254
321,cleaned,0.0006764597532497999
322,cleaner,0.001264478723847242
323,cleaning,0.001497504073871773
324,cleanliness,0.002377789563035676
325,clear,0.0012381770794610166
326,clearly,0.002610365818904949
327,close,0.008014547568901331
328,closed,0.0070692974256088975
329,closer,0.0012737696124383276
330,closest,0.0021979932666684673
331,closing,0.001445731518211411
332,club,0.0018070146246617473
333,coast,0.0011032445539186418
334,coated,0.0006322326635625676
335,coating,0.0006872581775112546
336,cobb,0.002070224028990737
337,coca,0.0010548584452462156
338,code,0.000664781479262924
339,coffee,0.0030525817955393505
340,coke,0.005440316862783837
341,cola,0.001149064116453604
342,cold,0.005067959788339741
343,cole,0.0009724104127335849
344,coleslaw,0.0010209557636569372
345,college,0.0013240134960811963
346,columbus,0.0014124578347887644
347,com,0.0009448303533438544
348,combination,0.0009394794694075894
349,combo,0.006750712505892465
350,comfort,0.0014668190650127834
351,coming,0.0062943936103023726
352,comment,0.0009869609543955034
353,common,0.0004689373052765733
354,communication,0.000538871521521335
355,community,0.0013119968632512606
356,company,0.003957626204700623
357,comparable,0.0006764109846294777
358,compare,0.0016931752559945228
359,compared,0.0025471036490656166
360,comparing,0.0008584021122818309
361,comparison,0.0012638987361635724
362,competition,0.0012357175866765074
363,competitor,0.0010665623110929425
364,competitors,0.000767416332765213
365,complain,0.0024326628304543684
366,complained,0.0006058971475544366
367,complaining,0.0017497080472128126
368,complaint,0.003695704082273665
369,complaints,0.0011192679216963694
370,complete,0.001315476092264776
371,completely,0.002199371224887525
372,compliment,0.0010764940493605878
373,complimentary,0.0005788302776757817
374,concept,0.0006662815953353016
375,concerned,0.0008864997754637608
376,concourse,0.0017981129034464855
377,condiment,0.0023450842405432935
378,condiments,0.0008583169438472849
379,cone,0.002581173756205485
380,confidence,0.0004534867760694121
381,confused,0.0011176770531357632
382,consider,0.0010205805250651397
383,considered,0.0009549321107410228
384,considering,0.0017582341317089957
385,consistency,0.0008463451853519083
386,consistent,0.0028843854675829656
387,consistently,0.0033020908306915326
388,consists,0.0006487004067661338
389,constant,0.0012845708806881728
390,constantly,0.0011617870035480217
391,container,0.001573233250044505
392,continue,0.002595501566949451
393,continued,0.0010105878757879214
394,continues,0.0006579912212046036
395,control,0.0011713598865410713
396,convenience,0.0006454461793376831
397,convenient,0.0017307769162134116
398,conveniently,0.0012027511389960724
399,conversation,0.0009512873724814687
400,cook,0.0016460702137863369
401,cooked,0.006836478435162782
402,cookie,0.0014367151638913721
403,cookies,0.0007387751387272965
404,cooking,0.0008277000747897885
405,cooky,0.0020782527479975394
406,cool,0.0033914389322141593
407,corner,0.0015218605816887966
408,corporate,0.0011687162980775594
409,corporation,0.0005477881447313039
410,correct,0.003245082149799643
411,correctly,0.0013802257631710395
412,cost,0.0023627423742413815
413,costume,0.0005618519220409453
414,couldn,0.004349201537915399
415,count,0.0020881325237114864
416,counter,0.0061875095451233205
417,country,0.0018424177052944316
418,couple,0.004926537998771875
419,coupon,0.0048834504394454905
420,coupons,0.0007373842562616647
421,course,0.006809290372565535
422,court,0.005265851387159085
423,courteous,0.003518758596416944
424,covered,0.0005008019310125966
425,covid,0.0015591679703824536
426,cow,0.0033259617375790288
427,coworker,0.0007008614178363567
428,coworkers,0.0007501052151158484
429,crack,0.001489016734596544
430,crave,0.0021789153646975144
431,craving,0.005217640904382688
432,crazy,0.002566577514715125
433,cream,0.0063738058689844414
434,creamy,0.0008550205452614568
435,credit,0.0015824883497208106
436,creek,0.0007168104125439631
437,crew,0.000857444075319599
438,crisp,0.003931953811228702
439,crispy,0.014542098891643264
440,crowd,0.002255074064927581
441,crowded,0.0026785556083459457
442,crumb,0.0005411209734560685
443,crunch,0.0019511405384020548
444,crunchy,0.0037174186406379144
445,cup,0.0055078139912992305
446,cups,0.0007410818461879486
447,curbside,0.0009499918633467143
448,curious,0.0010017528239628835
449,current,0.000982837077193277
450,currently,0.0007463669471815998
451,customers,0.003288444454817665
452,cut,0.0038965708700390176
453,cute,0.0009934325670687932
454,cuz,0.0016109124864248532
455,dad,0.0009682515467869467
456,dairy,0.0005879324092523277
457,damn,0.0026517639300549633
458,dang,0.0008961909804889197
459,dangerous,0.0005665848692570426
460,dark,0.0010122298888453332
461,darn,0.0013844168350953918
462,date,0.0004724520180463407
463,daughter,0.0030428543477367255
464,dave,0.0013351308515526517
465,days,0.002502468066977696
466,dead,0.0009870161095103139
467,deal,0.005548523483299105
468,dealing,0.0011500234952303253
469,deals,0.0005684968145589877
470,decent,0.006041475138063484
471,decide,0.0013187518541498517
472,decided,0.007737577484283576
473,decision,0.0015629621225391173
474,declined,0.0008486134584748852
475,decor,0.0008456385095575448
