,term,weight
0,00,0.0028203076657655336
1,10,0.012582083190156475
2,100,0.0018109616314802728
3,10pm,0.0005897674513958075
4,11,0.0033349607875475633
5,12,0.0043769188490600155
6,13,0.00158494156991809
7,14,0.0019155196653096497
8,15,0.008677967398731166
9,16,0.0007957509486861617
10,17,0.0009773333788674508
11,18,0.0015247693336954003
12,19,0.0018846325184979208
13,1am,0.0009642291685958306
14,1st,0.0011558029971364423
15,20,0.009211990734679458
16,200,0.0007589287442900541
17,2018,0.0005109808209234093
18,2019,0.0013320818671917558
19,2020,0.0011756146854838302
20,22,0.0007056148330109909
21,24,0.0018698143758112446
22,25,0.003348651165996349
23,26,0.0007534267211261385
24,27,0.0009013031033070257
25,29,0.0006670447293554062
26,2nd,0.0016577560304521293
27,30,0.009113690134248276
28,30pm,0.0014451285697722634
29,35,0.0016483516029863763
30,37,0.0006397921083684535
31,39,0.0008909767995809936
32,3pm,0.0005995847784876372
33,3rd,0.0011209109614983776
34,40,0.002843700749357547
35,434,0.00045574746942317085
36,45,0.004019681695594989
37,49,0.0011893600617570777
38,4th,0.0005693477777807411
39,50,0.002927193921349612
40,5pm,0.0004042014434805707
41,89,0.0007463243184740397
42,90,0.0007643418552755161
43,99,0.0014559094289762814
44,able,0.0029693041980612977
45,absolute,0.0021316129382696848
46,absolutely,0.005106790319833917
47,acceptable,0.0008362565866047616
48,accurate,0.0012652806425544772
49,accused,0.000834074500457859
50,ache,0.0007874340611082674
51,acknowledge,0.0007088653601858964
52,acknowledged,0.0006208867890918144
53,act,0.0023810686741978066
54,acted,0.0009113500999934801
55,actual,0.0015986919198391237
56,actually,0.007321990310908951
57,add,0.004363394842923866
58,added,0.002879939586055642
59,adding,0.0008768535004548065
60,addition,0.0006788848959637084
61,additional,0.0005111271408751088
62,address,0.0005858049156097246
63,addressing,0.0005276403543918169
64,adequate,0.000609230084136205
65,admit,0.0007885264682407767
66,advertise,0.0011941104941864853
67,advertised,0.001693822079402858
68,advertising,0.0015447017199071349
69,advised,0.0009438526834806498
70,afraid,0.0011038691632723112
71,afternoon,0.0025593337836829332
72,age,0.0007221122282808437
73,ago,0.004742062450964608
74,ahead,0.0021541588059345064
75,ain,0.0018247096072772787
76,air,0.0005333039527330413
77,airport,0.0032012752079696805
78,al,0.0006958872435571776
79,alert,0.0007794243309831124
80,allergic,0.0013648264987450242
81,allow,0.0013145147231280775
82,alright,0.000576517705779054
83,altogether,0.0005071497548205157
84,amazed,0.0005691682146457187
85,amazing,0.0036828002841752154
86,american,0.0006191216570543844
87,angry,0.0013112846687351229
88,annoyed,0.000937820312184871
89,answer,0.0021581856687850724
90,answered,0.0019178949388843384
91,answering,0.0008592523132664722
92,anymore,0.0032644244956823425
93,anytime,0.0004702546034435156
94,anyways,0.0016538162887314307
95,apart,0.001099637412720169
96,apologetic,0.0008676858250754282
97,apologize,0.001779890203513424
98,apologized,0.0019188795477823287
99,apology,0.001976809326290712
100,app,0.001950774879193872
101,apparently,0.0022790065841470676
102,appeared,0.0016367736443104381
103,apple,0.0019941312281305038
104,appreciate,0.0009768137832787487
105,appreciated,0.0006265062208963986
106,approached,0.0005471083716329114
107,approximately,0.0009176221795281161
108,area,0.006602940479024329
109,aren,0.002268935808512992
110,argue,0.0007958732932160499
111,argued,0.0014219776179474378
112,arguing,0.0015296893987393327
113,argument,0.0007739963327406463
114,arrived,0.0030429306917771916
115,arriving,0.0008243911716787862
116,artisan,0.0015661970404225896
117,asiago,0.0027800696243417285
118,aside,0.0012864187074655455
119,ask,0.010989775851186573
120,asking,0.002419354984368523
121,asks,0.001059352770617246
122,associate,0.0007549023698278155
123,assume,0.0005032657106931811
124,assumed,0.00046020422848751724
125,ate,0.00561504508465444
126,atlanta,0.002145483400136206
127,attached,0.001368189165306718
128,attempt,0.0015234491367568457
129,attempted,0.00042598732812353416
130,attempting,0.0006922104156958865
131,attention,0.0030605144480906916
132,attitude,0.005902689147768821
133,august,0.0008126978989957239
134,austin,0.0017048460952830264
135,available,0.003855169898962435
136,ave,0.0006405261542236113
137,average,0.002552317804649728
138,avocado,0.00035234210469147354
139,avoid,0.0071297533913796205
140,avoided,0.0006853796770859718
141,away,0.010487382640397626
142,awesome,0.0011530011337689916
143,awful,0.006820999141526935
144,awhile,0.001214953169024477
145,awkward,0.0008542479705894429
146,bacon,0.008165990679792708
147,baconator,0.0019427151451484274
148,bag,0.010684004417284195
149,bagged,0.0006889098305626057
150,bags,0.00038699991556208953
151,baked,0.001805233667958381
152,balance,0.0005455329949400169
153,barbecue,0.00059009653412438
154,barely,0.003651735542435998
155,based,0.001890035359935945
156,basic,0.0017957673108545515
157,basically,0.0030252716079275854
158,batch,0.0009539722051242651
159,bathroom,0.0031995416197038275
160,batter,0.0005905277381008877
161,battle,0.0006648489175507224
162,bbq,0.003290133595936132
163,bc,0.0008890596983918769
164,bean,0.0032641525965122933
165,beans,0.001187504025384526
166,beat,0.0015493622461065903
167,bed,0.0012971276112476043
168,beef,0.0030828083335197247
169,beer,0.0009133381223716049
170,began,0.0012487391748556682
171,begin,0.0008874582534804358
172,believe,0.0036332428611282907
173,bell,0.0008457882529141676
174,benefit,0.0007695229701085925
175,best,0.005449352776272752
176,bet,0.0005692245623411742
177,better,0.011655504134888955
178,beverage,0.0014597943107243039
179,beware,0.0011312074327490805
180,big,0.007928518571417083
181,bigger,0.0012481877510850318
182,biggest,0.00131920987413964
183,biscuit,0.007744316943538135
184,biscuits,0.0023947707896162206
185,bit,0.007259646357972207
186,bitch,0.0010459849527301394
187,bite,0.008776488875312074
188,biting,0.0012436249391319383
189,bitter,0.0014151668604024301
190,bizarre,0.0006358627915979103
191,bk,0.0055651890024486
192,black,0.003226842834450462
193,blackened,0.000759087000440658
194,blah,0.0011016089482320864
195,bland,0.001889769838987576
196,block,0.0012290577758124063
197,blue,0.0005259758208693017
198,blvd,0.0003518330170016905
199,board,0.0011373021750989806
200,boarding,0.0007981276001291245
201,body,0.000579080897007128
202,bomb,0.0011755245265720952
203,bone,0.0022466275362508733
204,border,0.0006090931014401532
205,boring,0.0006497122145145852
206,boston,0.0005905257243063804
207,bother,0.002182449696851727
208,bottle,0.000986352914068533
209,bought,0.002350114435480678
210,bowl,0.000680265147207069
211,box,0.0039102760666997975
212,boy,0.0024782818525666372
213,boyfriend,0.0017166980368831005
214,branch,0.0008328536232472632
215,brand,0.0011101136663834161
216,bread,0.008476067475198575
217,breaded,0.002747939707027278
218,breading,0.003958662920540602
219,break,0.0030449343817544328
220,breakfast,0.00620222959048097
221,breast,0.0045310200386321185
222,breath,0.0006395587115090313
223,bring,0.003131116369398787
224,brings,0.0006395820053255608
225,brioche,0.0007118310155923201
226,broke,0.000765521812175555
227,broken,0.002352499831382207
228,brother,0.001120516355645139
229,brought,0.0029185846904380744
230,brown,0.003602088161018161
231,btw,0.0011164154705128678
232,buffalo,0.0011791666465427
233,building,0.0029618713499072143
234,bun,0.01290028161905901
235,bunch,0.0027800286783487287
236,buns,0.0011363450942857112
237,burgers,0.00254053915316594
238,burned,0.0022210508117466833
239,burnt,0.006735652825773534
240,business,0.005373952634106687
241,busy,0.007382418834024457
242,butter,0.001484971460830368
243,buttered,0.0008130015860848846
244,buttermilk,0.003116242116077976
245,buy,0.00207183682161535
246,buying,0.0006460503362389405
247,caesar,0.0004828645857533362
248,cajun,0.0024457798981345827
249,called,0.007264744164131477
250,calling,0.002584444389840646
251,calorie,0.0010370639958037597
252,calories,0.0009700653668357051
253,came,0.012624732256124958
254,campaign,0.0004995658191697693
255,cannon,0.0006000897536048422
256,car,0.009929020881046061
257,carbonated,0.0008466949613607215
258,card,0.003948140411868949
259,cardboard,0.0012748137622047397
260,care,0.006681351089331592
261,carl,0.001574019552979513
262,carpet,0.0005268077446740178
263,carry,0.0011368257271304797
264,cars,0.00154692774506776
265,case,0.0008863023261554752
266,cash,0.004118392294016422
267,cashier,0.006955830623928876
268,caught,0.0010437234747253958
